Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3
2019-05-14,15.403830528259276,35.150001525878906,9.40149974822998,22.05251121520996,11.160024642944336,18.7040958404541,22.16,17.37653350830078,39.03257369995117,30.6203670501709,31.26000022888184,11.241520881652832,6.662546634674072,6.374880313873291,10.069479942321776,50.73020935058594,13.179723739624023,8.380000114440918,26.25823974609375,28.472,18.93000030517578,14.401508331298828,33.503211975097656,14.765229225158691,26.991065979003903,17.507062911987305,11.425006866455078,4.906033992767334,23.049999237060547,25.73590850830078,36.945,28.855098724365234,9.210779190063477,28.730403900146484,18.06995391845703,14.115087509155272,9.867239952087402,32.95231246948242,6.14,37.56533050537109,5.419074535369873,4.854954242706299,12.689380645751951,21.23138236999512,26.04,82.8,15.1918363571167,13.66988468170166,18.93905258178711,15.46993923187256,13.119993209838867,17.13125991821289,40.56499481201172,35.295166015625,13.12155818939209,32.401,36.45686340332031,17.923095703125,41.708,9.330598831176758,19.665632247924805,7.065349578857422,34.63313674926758,4.550000190734863,8.61473274230957
2019-05-15,15.10375690460205,34.630001068115234,9.372661590576172,21.78263664245605,11.038312911987305,18.536115646362305,21.921,17.44089126586914,38.38882064819336,30.588626861572266,31.530000686645508,11.085132598876951,6.513161659240723,6.392132759094238,9.978352546691896,49.57026672363281,12.663649559020996,8.270000457763672,26.11944007873535,28.421,18.13999938964844,14.27627944946289,33.66352081298828,15.147183418273926,26.252765655517575,17.613492965698242,11.400437355041504,4.809982299804688,22.65999984741211,25.4086856842041,36.306,28.41856575012207,9.194436073303224,28.820898056030277,18.59372329711914,13.979713439941406,9.352084159851074,32.97063064575195,6.148,38.18437576293945,5.259468078613281,4.750224590301514,12.59177017211914,20.92662239074707,25.91,82.3,15.085301399230955,13.60679531097412,18.77400779724121,15.959938049316406,12.881096839904783,16.921489715576172,39.63560104370117,34.94626998901367,13.12155818939209,32.026,35.8240966796875,17.504661560058594,41.67,9.348136901855469,19.61010360717773,6.891966342926025,34.89512634277344,4.300000190734863,8.609951972961426
2019-05-16,15.131035804748535,33.29999923706055,9.199628829956056,21.88287353515625,10.879151344299316,18.20015525817871,21.668,16.86167335510254,37.1909408569336,29.906230926513672,32.06999969482422,10.956342697143556,6.323940277099609,6.167847156524658,9.932790756225586,47.488319396972656,12.338127136230469,8.25,25.335613250732425,27.689,17.43000030517578,14.184442520141602,33.31085205078125,14.94605827331543,25.60076332092285,17.382904052734375,11.253019332885742,4.713931560516357,20.979999542236328,25.099143981933597,35.392,28.35118103027344,9.055492401123049,28.449886322021484,19.168176651000977,13.799212455749512,8.965716361999512,32.7049674987793,6.0,37.23704147338867,5.077059268951416,5.124258041381836,12.193192481994627,20.492578506469727,26.01,79.94,14.797658920288086,13.286077499389648,18.072559356689453,15.959938049316406,12.496527671813965,16.701730728149414,37.41067123413086,34.03751754760742,13.725899696350098,31.052,34.870086669921875,17.295438766479492,41.436,9.242904663085938,18.730932235717773,6.675238132476807,33.76713180541992,4.090000152587891,8.609951972961426
2019-05-17,14.994638442993164,32.65999984741211,9.141949653625488,21.451078414916992,10.729352951049805,18.348752975463867,21.832,17.183462142944336,36.54718780517578,29.112754821777344,31.649999618530277,10.827554702758787,6.219371318817139,5.900430679321289,9.62979507446289,46.03095245361328,12.11581802368164,8.270000457763672,24.992685317993164,27.476,18.149999618530277,14.426556587219238,32.260868072509766,14.689576148986816,25.313112258911133,16.939462661743164,11.253019332885742,4.736096858978272,20.5,25.178741455078125,34.979,29.151002883911133,9.055492401123049,28.50418281555176,19.91158676147461,14.06996250152588,8.718043327331543,31.935436248779297,5.93,36.95565032958984,5.132389545440674,5.049450874328613,12.03864288330078,19.92000389099121,26.81,79.04,14.680471420288086,12.975876808166504,17.668195724487305,15.933685302734377,12.385815620422363,16.881532669067383,37.68292236328125,33.932037353515625,14.092168807983398,30.662,36.992279052734375,16.904895782470703,41.783,9.330598831176758,17.92580223083496,6.839951515197754,34.72774887084961,4.03000020980835,8.67213249206543
2019-05-20,14.994638442993164,33.40999984741211,9.433221817016602,21.85974502563477,11.10385036468506,18.98191261291504,22.426,17.136655807495117,37.94878387451172,32.05656433105469,31.81999969482422,11.287517547607422,6.5729146003723145,5.995319843292236,10.103652954101562,46.89347457885742,12.949474334716797,8.4399995803833,26.13576889038086,28.404,18.61000061035156,14.977572441101074,33.583370208740234,15.185932159423828,26.39659309387207,16.86850929260254,11.3435697555542,4.825315952301025,20.850000381469727,25.78013038635254,36.483,30.53091812133789,9.34971523284912,29.246198654174805,20.28329086303711,14.232412338256836,8.99543571472168,33.34623718261719,6.222,38.34383773803711,5.259468078613281,5.371119976043701,12.705647468566896,21.194440841674805,27.91,81.02,14.95213222503662,13.417520523071287,18.55119514465332,16.406187057495117,12.624716758728027,17.081315994262695,38.57476806640625,34.94626998901367,14.092168807983398,31.675,36.28163528442383,17.561668395996094,42.478,9.400753021240234,18.2774658203125,6.943981647491455,34.0218391418457,4.110000133514404,8.83954906463623
2019-05-21,15.54022979736328,35.2400016784668,9.89752960205078,21.852035522460938,11.431535720825195,19.80243492126465,23.349,17.370681762695312,40.1163444519043,34.2386360168457,30.040000915527344,11.775078773498535,6.916499137878418,6.116089820861816,10.308687210083008,49.86769104003906,13.29087734222412,8.789999961853027,27.433982849121094,29.578,18.8700008392334,15.695557594299316,33.88793182373047,15.462711334228516,26.943124771118164,17.347423553466797,11.76339626312256,5.003756999969482,22.299999237060547,26.53186416625977,37.446,30.440093994140625,9.635765075683594,30.37730407714844,18.956979751586918,14.800986289978027,9.411524772644045,33.263790130615234,6.324,39.39434051513672,5.454341888427734,5.266390800476074,12.974077224731444,21.51766586303711,28.01,83.24,15.340985298156738,13.92751121520996,19.33516311645508,16.983684539794922,13.013169288635254,17.470888137817383,38.39640045166016,35.91181945800781,15.218443870544434,32.167,35.999324798583984,17.674556732177734,42.919,9.427062034606934,19.165891647338867,7.308084964752197,34.50214385986328,4.309999942779541,8.9926118850708
2019-05-22,15.649347305297852,35.68000030517578,9.799478530883787,21.821191787719727,11.328548431396484,19.518165588378903,22.932,17.28292465209961,40.12032699584961,33.722869873046875,30.59000015258789,11.563495635986328,6.8816423416137695,6.297242164611816,10.449932098388672,49.1737060546875,13.322637557983398,8.579999923706055,26.944093704223636,29.434,19.0,15.962719917297363,33.783748626708984,15.37783145904541,27.518423080444336,17.214393615722656,11.76339626312256,4.98888635635376,23.549999237060547,26.24001121520996,37.347,30.240869522094727,9.578557014465332,30.40445709228516,19.13438415527344,14.846112251281738,9.436972618103027,32.97978973388672,6.251,38.86909484863281,5.4798784255981445,5.1092963218688965,12.990345001220703,21.12979507446289,30.65,84.63,15.378402709960938,13.874735832214355,18.980314254760746,17.272432327270508,12.906343460083008,17.57077980041504,39.8984603881836,35.57914733886719,15.694591522216797,32.432,36.35951232910156,17.731000900268555,43.294,9.374446868896484,19.11962127685547,7.325422763824463,34.538536071777344,4.320000171661377,8.978264808654785
2019-05-23,15.649347305297852,35.310001373291016,9.903298377990724,22.137327194213867,11.328548431396484,19.524621963500977,22.816,17.312175750732422,40.186065673828125,33.976783752441406,30.899999618530277,11.545098304748535,6.836827754974365,6.469769477844238,10.4453763961792,47.58745574951172,13.10032844543457,8.649999618530273,26.73996925354004,29.459,18.739999771118164,15.862533569335938,33.358943939208984,15.2228364944458,26.943124771118164,17.39177131652832,11.483510971069336,4.847621917724609,23.63999938964844,26.611461639404297,37.328,30.117820739746094,9.54586410522461,30.34111976623535,18.813365936279297,14.467062950134276,9.566519737243652,33.30958938598633,6.14,38.74715423583984,5.485958576202393,5.079374313354492,12.982211112976074,21.2683219909668,28.03,83.96,15.111138343811035,13.63724422454834,19.054588317871094,17.184932708740234,12.7587308883667,17.790538787841797,38.77191162109375,34.80021667480469,15.52061367034912,34.288,35.83383560180664,17.80861473083496,43.66,9.251675605773926,18.46255874633789,7.065349578857422,34.80051803588867,4.199999809265137,8.849117279052734
2019-05-24,15.512948989868164,35.45000076293945,9.862924575805664,22.05251121520996,11.300459861755373,19.395402908325195,22.597,17.674917221069336,40.77778244018555,32.65167617797852,31.850000381469727,11.775078773498535,6.722298622131348,6.538781642913818,10.137824058532717,46.89347457885742,13.005051612854004,8.640000343322754,26.968585968017575,29.519,18.51000022888184,15.545283317565918,33.471153259277344,14.994033813476562,27.03900909423828,17.24100112915039,11.401193618774414,4.847621917724609,24.86000061035156,26.116199493408203,36.974,29.2681941986084,9.439618110656738,29.88866233825684,19.615909576416016,13.826287269592283,9.46686840057373,33.30043411254883,6.14,38.456390380859375,5.376513481140137,5.243948936462402,12.990345001220703,21.01897621154785,29.09,82.9,15.14320945739746,13.76918125152588,19.00507164001465,17.106184005737305,12.741254806518556,18.080223083496094,37.89884185791016,34.64606094360352,15.777000427246094,35.091,33.18596649169922,17.709836959838867,43.05,9.348136901855469,17.999834060668945,7.108694553375244,35.15711212158203,4.199999809265137,8.700834274291992
2019-05-27,15.658441543579102,36.45000076293945,10.010003089904783,22.584545135498047,11.35663604736328,19.67322158813477,22.919,18.178077697753903,41.57492446899414,32.770694732666016,31.5,12.097053527832031,6.826868057250977,6.254112720489502,10.26767921447754,47.290035247802734,13.322637557983398,9.079999923706056,27.26251792907715,29.544,18.81999969482422,15.612071990966797,33.599395751953125,15.128732681274414,28.14166259765625,17.382904052734375,11.37649631500244,4.832751274108887,25.5,26.52301979064941,37.465,29.0806884765625,9.464138984680176,29.99726104736328,19.01611328125,13.907510757446287,9.945194244384766,34.09744644165039,6.218,39.00041580200195,5.41147518157959,5.296313762664795,13.54347324371338,21.388376235961918,30.57,83.65,15.362366676330566,13.848347663879396,19.062841415405277,17.088682174682617,12.764558792114258,18.28000259399414,39.4290657043457,35.4168701171875,16.665203094482422,35.637,33.49748229980469,17.773340225219727,43.435,9.39198398590088,18.18492317199707,7.134702205657959,36.52526092529297,4.260000228881836,8.748666763305664
2019-05-28,15.740279197692873,38.25,10.30704402923584,22.923816680908203,11.618782997131348,20.33222961425781,23.554,18.14882469177246,42.11730194091797,33.46895980834961,30.399999618530277,12.097053527832031,6.971272945404053,6.090210437774658,10.468157768249512,48.38058090209961,13.26705837249756,9.029999732971191,27.311511993408203,29.536,19.309999465942383,15.954367637634276,34.12037658691406,15.27265739440918,27.652660369873047,17.764263153076172,11.639917373657228,4.899665832519531,26.489999771118164,27.16862678527832,37.839,29.909809112548828,9.701147079467772,30.83881187438965,19.092145919799805,13.880436897277832,9.995019912719728,34.656272888183594,6.382,40.3979721069336,5.745892524719238,5.191583633422852,13.893244743347168,21.683897018432617,30.58,85.75,15.570831298828123,14.143890380859377,19.508459091186523,16.957433700561523,13.151070594787598,18.48977470397949,40.00172424316406,36.02540588378906,15.960137367248535,36.51,33.56562423706055,18.161401748657227,43.66,9.549833297729492,17.972070693969727,7.160709381103516,36.56892776489258,4.409999847412109,9.016531944274902
2019-05-29,15.694814682006836,38.150001525878906,10.41374969482422,22.66165351867676,11.86841869354248,20.706951141357425,24.026,18.078617095947266,42.076210021972656,33.572113037109375,28.729999542236328,12.069456100463867,7.120657920837402,5.831419944763184,10.570676803588867,48.43014907836914,13.425850868225098,9.050000190734863,27.466646194458008,29.8,19.280000686645508,15.82079029083252,34.46502685546875,15.40366554260254,27.63348197937012,17.75539207458496,11.56583023071289,4.899665832519531,26.489999771118164,27.00943946838379,38.124,30.150049209594727,9.93816089630127,31.417945861816406,17.88410186767578,13.970685958862305,9.985055923461914,34.93111038208008,6.579,40.42610931396485,5.754101276397705,5.071893692016602,13.828171730041504,22.0163631439209,30.37,85.05,15.44788932800293,13.985563278198242,20.300683975219727,16.799936294555664,13.479313850402832,19.1490535736084,41.719703674316406,36.50411987304688,15.300853729248049,36.495,32.36824417114258,18.06262588500977,43.519,9.505985260009766,18.55510139465332,7.160709381103516,36.16867065429688,4.579999923706055,9.13133144378662
2019-05-30,15.849397659301758,39.29999923706055,10.583900451660156,22.81587028503418,12.08489227294922,21.029991149902344,24.463,18.07276725769043,42.69256591796875,32.61993408203125,29.01000022888184,12.143049240112305,7.270041465759277,5.831419944763184,10.641298294067385,51.08711624145508,13.632280349731444,9.359999656677246,27.70342254638672,29.578,19.149999618530277,15.946019172668455,35.43485641479492,15.757942199707031,27.738954544067383,17.86181640625,11.483510971069336,4.869926929473877,27.09000015258789,26.947525024414062,39.057,30.557283401489254,10.077098846435549,31.743698120117188,18.813365936279297,13.781163215637209,10.034879684448242,34.95858383178711,6.677,41.22336959838867,5.864153861999512,5.071893692016602,13.665485382080078,22.635108947753903,30.1,86.64,15.421165466308594,13.800850868225098,20.54825210571289,17.359933853149414,13.547293663024902,19.33884620666504,41.5131721496582,37.40475463867188,15.474830627441406,37.352,32.41691589355469,18.11201477050781,44.082,9.549833297729492,18.425539016723636,7.22139310836792,36.394264221191406,4.800000190734863,9.116981506347656
2019-05-31,15.958514213562012,39.20000076293945,10.54640769958496,23.008634567260746,12.056657791137695,21.094602584838867,24.402,17.96160316467285,42.610389709472656,33.945045471191406,27.700000762939453,12.2994384765625,7.3497138023376465,5.779661655426025,10.739259719848633,51.17634582519531,13.846652030944824,9.460000038146973,28.09534072875977,30.361,18.950000762939453,16.56382179260254,37.12605285644531,15.896331787109377,28.237546920776367,17.560274124145508,11.41765594482422,4.817882537841797,26.979999542236328,26.726430892944336,39.303,29.848285675048828,10.126136779785156,31.671310424804688,18.467002868652344,14.03386116027832,10.30393886566162,34.84865951538086,6.567,41.30778884887695,5.958703994750977,5.1092963218688965,13.990854263305664,22.939865112304688,29.89,87.1,15.089756965637209,13.484195709228516,21.08465003967285,17.631181716918945,13.483196258544922,19.33884620666504,41.5037841796875,37.08021545410156,15.14518928527832,37.158,31.229270935058597,18.71880340576172,44.636,9.646296501159668,19.13813018798828,7.108694553375244,35.65925216674805,4.699999809265137,9.11219882965088
